Year,FDI_Inflows_USD,Remittances_Pct_GDP,Inflation_CPI_Pct,Lending_Interest_Rate_Pct,Exports_USD,Imports_USD,GDP_Growth_Pct,Unemployment_Pct,Population,GNI_USD,GDP_Current_USD,Labor_Force_Total,Trade_Balance_USD,GDP_Per_Capita_USD,GDP_GNI_Gap_Pct,Economic_Openness_Pct,FDI_to_GDP_Pct,Labor_Participation_Rate_Pct
2012,58090414122.9928,0.306271258699088,1.69474116680366,,235594088468.648,196364505336.258,-0.40502941658977,15.451,4599533.0,183776573763.854,226921827888.137,2224068.0,39229583132.390015,49335.84080995549,19.0132674876706,190.35568231798467,25.599306449985477,48.35421335165983
2011,23699352432.596,0.313724822196494,2.5489783020855,,246785523404.183,202164281999.903,1.60886648916944,15.354,4580084.0,196529152991.975,240975871046.644,2230580.0,44621241404.28,52613.85403556878,18.444468262162964,186.30487917903864,9.834740851713192,48.7017268678915
2010,37748455283.6937,0.296758014983447,-0.918388645376774,,229110049418.5,192360308445.5,1.68297175486512,14.534,4560155.0,186354043029.834,221732824603.484,2252552.0,36749740973.0,48623.966642248786,15.955590534200997,190.0802727867192,17.024297305190498,49.3963911314418
2009,53974309647.0523,0.242441270378681,-4.44754686876746,,221207094301.402,189237997748.641,-5.09578277913846,12.609,4535375.0,197524076527.478,236443115853.695,2303368.0,31969096552.761017,52133.09061625445,16.460212506376852,173.5914748746654,22.82760885305294,50.78671554171375
2008,23287686335.9746,0.229945021288157,4.03568834941391,,232293869047.102,208530667032.742,-4.48407081043062,6.774,4489544.0,238433636292.015,275447471451.063,2354963.0,23763202014.359985,61353.10656295227,13.437710995878206,160.03942013247433,8.454492689039615,52.45439180460198
2007,59934755383.4485,0.218237795999476,4.88574537540802,,218323414731.699,195969684481.856,5.31011830898613,4.98,4398942.0,233496355355.794,270079279419.5,2335586.0,22353730249.843018,61396.41746117589,13.545253875949385,153.39684706802527,22.19154150302474,53.09426675777949
2006,22070063905.101,0.23229676116908,3.93576114001354,,183503168969.259,164818339200.564,4.98785364537615,4.355,4273591.0,203609185934.329,232180617162.279,2248503.0,18684829768.695007,54329.1618599625,12.305691826109854,150.02178580926466,9.505558291145155,52.61390245346361
2005,47001243614.0877,0.241809292855695,2.45654692931639,,168500867903.253,145449057041.93,5.73978202625278,4.237,4159914.0,183494835455.801,211876989655.907,2168734.0,23051810861.322998,50933.021609559,13.395581203130776,148.17556425312853,22.183269495389176,52.13410661855029
2004,-10607612700.0,0.212946193394332,2.17854605730523,,156422059727.244,128503157353.008,6.78813990621356,4.491,4070262.0,167774483219.72,194372115041.065,2074720.0,27918902374.235992,47754.2023194244,13.683872203441178,146.58749637007128,-5.457373707004695,50.972640090490486
2003,22781292820.0,0.204731348387573,3.49221909079765,,133120814359.851,108173694049.047,3.01383869396012,4.478,3996521.0,141965782782.433,164670771259.602,2031456.0,24947120310.804,41203.52958475684,13.788110848995034,146.5314740212757,13.834448363690177,50.83060992298051
2002,29323796530.0,0.245813001303713,4.62820512820515,,116314428261.102,94222138296.1217,5.89936506079005,4.216,3931947.0,107815207856.415,128596035288.401,1998009.0,22092289964.9803,32705.434556569813,16.159773032956313,163.7193293596148,22.80303312947077,50.814749028916204
2001,9650920350.0,0.223142899842199,4.85280279607477,,104124679774.154,87057814273.256,5.30582133514299,3.684,3866243.0,93407453250.5072,109346669229.695,1958320.0,17066865500.89801,28282.409882072858,14.57677320349437,174.84071110187145,8.825984749226475,50.65175675714123
2000,25779436150.0,0.251386740507298,5.57763269940387,,94585397045.1296,80732344853.2708,9.40352476399653,4.318,3805174.0,87356264075.3147,100207610429.909,1915533.0,13853052191.858795,26334.567205050018,12.82472089640664,174.95451807128737,25.72602623633225,50.340220972812276
1999,18210641710.0,0.298486412401498,1.62988605221407,,85503791297.4365,72598943755.9693,10.5298856427062,5.804,3754786.0,86255158364.3071,98893958262.6438,1863306.0,12904847541.467194,26338.107754381686,12.780153732718858,159.8709747601715,18.41431168285928,49.62482548938874
1998,8862216910.0,0.303399862759129,2.40768094534715,,76059795895.4805,66249949534.5968,8.7661226571214,7.699,3712696.0,80793989009.7566,90199410115.5097,1821792.0,9809846360.883698,24294.854767400753,10.427364318356938,157.7723681871477,9.825138433445419,49.06924779190109
1997,2028797820.0,0.379161659574498,1.5418020226137,,63903008595.9885,53976683381.0888,11.0217650823433,10.191,3674171.0,74854345749.7612,82856648758.3572,1765358.0,9926325214.899704,22551.113913412628,9.658009500159581,142.26944215528337,2.4485636945283393,48.04779091664487
1996,2617483000.0,0.478167678735739,1.75574469607419,,56772605846.7742,48476633064.5161,7.37962465765875,11.692,3637510.0,69681199596.7742,75790786290.3226,1749740.0,8295972782.258102,20835.897713084665,8.061120609232296,138.86811849150735,3.4535635901355137,48.102685628355665
1995,1442925000.0,0.501821982729332,2.52486446780802,,50831584595.9596,43269875000.0,9.63442136559036,11.97,3608841.0,63228535353.5353,69139823232.3232,1688270.0,7561709595.959602,19158.45647739072,8.549758449518771,136.10312435969132,2.086966573737819,46.78150131856738
1994,856979000.0,0.566791398452757,2.30920192610951,,38803585394.5819,33418612485.2768,5.75582797061618,14.544,3590386.0,53106473498.2332,57097656065.96,1653279.0,5384972909.305103,15902.929675516783,6.990098793400783,126.48890139452769,1.5009004905735641,46.0473887765828
1993,1077890000.0,0.567224369687004,1.46941522411422,,33215365740.2024,27904818002.0933,2.69260841466448,15.571,3576261.0,48530386091.406,52417477613.676,1619467.0,5310547738.1091,14657.061554980468,7.415640162844923,116.60268010750123,2.0563561031001854,45.283803391307295
1992,1458175000.0,0.57640114500178,3.06999853835904,,32659481441.7794,28596731877.2612,3.34327412603812,15.021,3558430.0,51544038590.3792,55918538121.3989,1583700.0,4062749564.5182,15714.384748723145,7.8229862188505,109.54544839146838,2.6076772551426655,44.505582518133
1991,1361668000.0,0.557596574371012,3.21081037142378,,27672807706.9337,25321115477.2468,1.9296401741083,15.771,3534235.0,46482886297.3761,49787501584.4847,1581106.0,2351692229.686901,14087.207439370812,6.637439481675905,106.44021390439687,2.734959491167432,44.73686667694706
1990,621911000.0,0.579393346247381,3.31732886680118,,26973247362.2509,24812175328.9045,8.46652776398362,,3513974.0,45844603360.6878,49305632408.4929,1549892.0,2161072033.346401,14031.302567546856,7.019540930193884,105.02942597332014,1.2613386536603388,44.106530099539725
1989,192759335.7,,4.08905388153544,,23122490233.285,21007092309.4095,5.81391994557339,,3511009.0,36084016073.2225,39238392677.7542,,2115397923.8754997,11175.816603647045,8.039005650504235,112.46531657172926,0.4912518646801832,
1988,257438683.1,,2.13456989107103,,20998862627.4745,18745179364.1272,5.21741342322537,,3524949.0,35152683863.2274,37772896220.7559,,2253683263.3472977,10715.870278053922,6.936752591633972,105.21841311644691,0.6815434050792736,
1987,322476620.4,,3.15941034835014,,17787856975.6554,16385098314.6067,4.66309058769842,,3540057.0,31953223314.6067,33920518492.5094,,1402758661.0486984,9581.913085724156,5.799720244067414,100.7442008818599,0.950683051826616,
1986,250293354.5,,3.82704166542659,,14098603221.7041,13790559559.1352,-0.428330204205935,,3539690.0,26985269181.8567,28714571852.4799,,308043662.56889915,8112.1713631645425,6.022387098464957,97.125469688766,0.871659712656951,
1985,163660000.0,,5.39548620170352,,11493857749.646,11426996751.8947,3.08561465915007,,3538082.0,19837118347.6305,21270013325.5601,,66860997.75130081,6011.735546423203,6.7366905511417565,107.76135468611479,0.7694400445124797,
1984,121360000.0,,8.65111053796386,,10718897046.2694,11057699334.1301,4.35437267775501,,3532423.0,18975880143.4181,20106648454.8404,,-338802287.8607006,5692.027385972858,5.623852796561354,108.30545144960288,0.603581448557053,
1983,169650000.0,,10.4476255348594,,9750540276.01057,10545459528.2373,-0.244301213870017,,3510600.0,20028883233.826,20766047763.5314,,-794919252.2267303,5915.241771643422,3.5498547345151588,97.73645922114747,0.8169585369919707,
1982,242009999.9,,17.1471262037092,,9241993069.52828,10937756539.2354,2.28346843284601,,3485800.0,20955220210.1498,21474752962.2178,,-1695763469.707119,6160.638293137243,2.4192723100566282,93.96964726098354,1.12695126377373,
1981,203449999.9,,20.3735110701934,,8965729496.76765,11905906959.0569,3.32521731639946,,3453000.0,20709766763.8484,20670190138.1671,,-2940177462.2892494,5986.154108939212,-0.19146715834134326,100.9745740910505,0.9842676750434607,
1980,286449999.9,,18.1544622557972,,9647826509.14388,12600904677.1322,3.07932918345945,,3412800.0,21930124615.6336,21747855640.0712,,-2953078167.9883194,6372.437775454525,-0.8381009078732337,102.30310314034823,1.317141352420078,
1979,336680000.0,,13.2954688248281,,8154121534.49388,11135980012.8949,3.07303639266831,,3373750.0,18521067053.5139,18319334300.4513,,-2981858478.401019,5429.962000874783,-1.1012013305397754,105.29914041097858,1.8378397079183484,
1978,375259999.9,,7.71111214621869,,6547731803.08064,8058103292.05678,7.18672760788444,,3329100.0,14839601328.9037,14647996073.6937,,-1510371488.97614,4399.986805350906,-1.3080646270386602,99.71217237945608,2.5618521333025783,
1977,136240000.0,,13.4722552937948,,4973657095.75491,6049699134.4965,8.21130051013432,,3282200.0,11569635939.0026,11248340431.3779,,-1076042038.7415895,3427.0734359203884,-2.8563814331972748,97.99984537719999,1.2112008952000652,
1976,172680000.0,,17.9856958613386,,3914804698.55647,4710653835.26748,1.39480668315268,,3238050.0,9835499575.43164,9453756014.71837,,-795849136.71101,2919.583086956153,-4.038009444277396,91.2384296822886,1.8265755931415815,
1975,158169999.9,,20.8758503401952,,3624897212.54355,4251090592.3345,5.65664652614466,,3189550.0,9954970383.27526,9483808362.36934,,-626193379.7909498,2973.400123017147,-4.968067709755046,83.04667812699655,1.667789920003027,
1974,51200000.0,,16.9761273212048,,3009300313.01786,4151309151.16921,4.26023030161873,,3137500.0,8333004971.46014,7896860614.98803,,-1142008838.15135,2516.9276860519617,-5.523009430409845,90.67666017298602,0.6483589175022764,
1973,52000000.0,,11.4148503873296,,2545049199.30542,3083459386.45572,4.72142803863792,,3085950.0,7880248890.6039,7481173065.79201,,-538410187.1503,2424.269047065575,-5.334401721525214,75.23564200777201,0.6950781587686062,
1972,31000000.0,,8.60581745301066,,1954551534.22502,2318300550.74744,6.48980775082018,,3036850.0,6712069236.8214,6318060582.21873,,-363749016.5224199,2080.4651471816946,-6.236227865740164,67.62917242354062,0.49065689694785497,
1971,25000000.0,,8.96174863417669,,1647964737.4473,2033167880.41395,3.46988866612384,,2992050.0,5422203909.54389,5098250287.46646,,-385203142.96665,1703.932182773169,-6.354211814077419,72.20384269699248,0.490364313055795,
1970,32000000.0,,8.20719016091027,,1454713664.71366,1817051597.0516,2.6605292978217,,2957250.0,4689673029.67303,4395995085.99509,,-362337932.33794,1486.5145273463825,-6.680579434985029,74.42604456471211,0.7279352996081977,
1969,,,7.41869918597554,,,,5.86385507267597,,2932650.0,4172656920.53489,3902721631.54663,,,1330.7832954995072,-6.916590894065028,,,
1968,,,4.6808510638299,,,,8.24392880348537,,2915550.0,3632633925.46159,3378701146.84197,,,1158.855497879292,-7.515692201926994,,,
1967,,,3.1833150395518,,,,5.78570426266425,,2902450.0,3693215109.70889,3445739914.73101,,,1187.1832123657634,-7.182062520734362,,,
1966,,,3.05429864140273,,,,0.893092501243231,,2888800.0,3430618646.99267,3198820903.82796,,,1107.3182303475353,-7.246349518578008,,,
1965,,,4.98812351543946,,,,1.93345000050924,,2877300.0,3267130626.71665,3035655793.5247,,,1055.0362470109826,-7.625200251151807,,,
1964,,,6.71728971926295,,,,3.78596155115387,,2866550.0,3051450455.65288,2851091646.43165,,,994.6073316117458,-7.02744190885599,,,
1963,,,2.45362058668928,,,,4.7446342195897,,2852650.0,2685922694.75313,2505073357.88508,,,878.1565764762869,-7.219322991033404,,,
1962,,,4.26372712149085,,,,3.21644442741555,,2836050.0,2502048289.71561,2329372971.89171,,,821.3441130768886,-7.41295275198753,,,
1961,,,2.7569993586355,,,,5.01616911525804,,2824400.0,2314989801.31081,2151772979.96956,,,761.8513595700184,-7.585224968461072,,,
1960,,,0.450837269431776,,,,,,2828600.0,2148293975.43606,1998550221.80554,,,706.5510223451672,-7.492618999348319,,,
