Year,FDI_Inflows_USD,Remittances_Pct_GDP,Inflation_CPI_Pct,Lending_Interest_Rate_Pct,Exports_USD,Imports_USD,GDP_Growth_Pct,Unemployment_Pct,Population,GNI_USD,GDP_Current_USD,Labor_Force_Total,Trade_Balance_USD,GDP_Per_Capita_USD,GDP_GNI_Gap_Pct,Economic_Openness_Pct,FDI_to_GDP_Pct,Labor_Participation_Rate_Pct
1990,1806039010.0,0.04623932572546363,3.0785162869516,2.0260088888888883,320186473746.914,295830930469.465,4.84092905699353,3.652,123478000.0,3220342369079.89,3185904656663.85,64169210.0,24355543277.448975,25801.39503930943,-1.0809398311405154,19.335713732922798,0.056688419919358496,51.96813197492671
1991,1284268820.0,0.0139283220955321,3.25143848753308,2.0260088888888883,350804377213.606,297072083274.254,3.52335723553459,2.059,123964000.0,3670752570763.0,3648065760648.88,65324548.0,53732293939.35199,29428.42890394695,-0.6218859966516838,17.759451254316826,0.03520410278381516,52.69638604756219
1992,2755603980.0,0.0146204490635636,1.7602830605927,2.0260088888888883,378894650114.132,298544112851.585,0.900586066438109,2.158,124425000.0,4005686734632.81,3980702922117.66,66187368.0,80350537262.547,31992.790211916094,-0.6276231360128471,17.018068824018954,0.06922405499514316,53.19458951175407
1993,210435440.0,0.017116049604085,1.24304589707924,4.86355555555555,404418972317.798,308939565351.113,-0.459219716250544,2.539,124829000.0,4591568092120.53,4536940479038.25,66590365.0,95479406966.685,36345.244126270736,-1.204062811374161,15.723339130517536,0.004638267594037481,53.34526832707144
1994,888384470.0,0.0174871522711505,0.695458057869004,4.13341666666667,441885061609.779,348440138619.557,1.0833831743207,2.89,125178000.0,5040359933390.6,4998797547740.97,66893534.0,93444922990.22198,39933.51505648732,-0.8314476682179806,15.810306232275712,0.017771963387504544,53.438730447842275
1995,41463070.0,0.020754684334337,-0.127899045020446,3.50583333333333,488922980748.377,420000722945.877,2.6309996164206,3.15,125472000.0,5592682724570.38,5545563663889.7,67130016.0,68922257802.5,44197.61910139075,-0.849671260425672,16.39010493401726,0.0007476799927478876,53.50198928844683
1996,-38203596.3353658,0.0101589630597628,0.136600358575909,2.65758333333333,458650604757.715,440058798059.554,3.13387099272759,3.383,125757000.0,4982754040068.36,4923391533851.63,67600272.0,18591806698.16101,39150.03963080886,-1.2057238553662306,18.253868225552186,-0.0007759609625334563,53.754679262386986
1997,2486935040.42281,0.0136870137047179,1.74780458692133,2.44883333333333,466482189982.883,422282171634.396,0.981228732290873,3.374,126057000.0,4551410891232.32,4492448605638.94,68174788.0,44200018348.487,35638.23195569417,-1.3124754620313335,19.783517623366873,0.055358118895365856,54.08250870637886
1998,2512021924.4741,0.0135117034274042,0.661974191385911,2.32091666666667,425156200703.868,353663297055.199,-1.27033049466078,4.078,126400000.0,4148975633530.5,4098362709531.24,68189075.0,71492903648.669,32423.755613380064,-1.2349547267144818,19.003186222337703,0.06129330424152279,53.947053006329114
1999,14780510030.706,0.0122190696014255,-0.341296928327554,2.16083333333333,454583045085.983,385717972939.28,-0.333929957687772,4.677,126631000.0,4692903320960.64,4635982224063.88,67979227.0,68865072146.70294,36610.1683163197,-1.2278109394229515,18.125630716691123,0.3188215423688462,53.682926771485654
2000,10688168325.6084,0.015566642799602,-0.676578683595175,2.06716666666667,519863963884.546,452064900176.773,2.76464755136783,4.748,126843000.0,5040235511364.95,4968359075956.59,67813478.0,67799063707.77301,39169.359570150424,-1.4466835892798573,19.562371583905446,0.21512471546856823,53.462530845218105
