Year,FDI_Inflows_USD,Remittances_Pct_GDP,Inflation_CPI_Pct,Lending_Interest_Rate_Pct,Exports_USD,Imports_USD,GDP_Growth_Pct,Unemployment_Pct,Population,GNI_USD,GDP_Current_USD,Labor_Force_Total,Trade_Balance_USD,GDP_Per_Capita_USD,GDP_GNI_Gap_Pct,Economic_Openness_Pct,FDI_to_GDP_Pct,Labor_Participation_Rate_Pct
2015,4104100000.0,0.419948566889135,0.70633177245575,3.53333333333333,630586518885.63,529797582126.57,2.92029267301234,3.546,51014947.0,1543797904863.38,1539212301135.55,27531028.0,100788936759.06,30171.79065452229,-0.29791885917535976,75.38817745649054,0.2666363825816757,53.966591399183464
2016,12104300000.0,0.413108182008924,0.971685739912168,3.3675,601861440813.944,501960383970.089,3.17152748983935,3.65,51217803.0,1584633012209.59,1579150518945.44,27791833.0,99901056843.85498,30832.062807251612,-0.3471799045357226,69.89972213169189,0.7665070463380069,54.262056105764636
2017,17912900000.0,0.381616908953979,1.94433230786366,3.47666666666666,664392456663.161,587337161918.895,3.433191763972,3.653,51361911.0,1716812667152.84,1710196756713.17,28106147.0,77055294744.26599,33296.98454391952,-0.38685083536149933,73.19214082640161,1.0474174933197062,54.72177037961068
2018,12182600000.0,0.390576638060424,1.47583935002645,3.6625,719710064860.371,643142886151.538,3.17611568177327,3.824,51585058.0,1831172245065.8,1824251454306.83,28257879.0,76567178708.83301,35363.95082286871,-0.37937701749563346,74.70751621408239,0.66781363782051,54.77919400614031
2019,9634300000.0,0.409246873851897,0.383000303608136,3.44583333333333,648610576582.722,602460189255.229,2.31380210595475,3.746,51764822.0,1765298717346.39,1751045752054.63,28561856.0,46150387327.49304,33826.94433015977,-0.8139687541022823,71.447063240351,0.5502026425463397,55.176188957048865
2020,8764900000.0,0.430504441346993,0.537288023411737,2.80166666666667,603713417774.2,539436709934.322,-0.700242317542106,3.931,51836239.0,1758426195184.17,1744070276373.34,28369827.0,64276707839.87793,33645.77195450735,-0.8231273134636445,65.544957860621,0.502554290313687,54.729717177204925
2021,22060400000.0,0.401032055613431,2.49833333333339,2.88416666666667,764083221345.796,698601348291.191,4.61296795454287,3.639,51769539.0,1962780858667.37,1942313560965.9,28560792.0,65481873054.60498,37518.463530569585,-1.0537586779393107,75.30630476109138,1.1357795385534715,55.16910629627202
2022,25044700000.0,0.436876799702855,5.08951365062842,4.2925,815019022384.453,814936711590.894,2.72756456708991,2.857,51672569.0,1821087204060.28,1799363116866.52,29201402.0,82310793.55895996,34822.404840497096,-1.2073209120564374,90.585147527855,1.3918646973054445,56.51238667851022
2023,18599100000.0,0.385217714687676,3.5974562502901,5.18916666666667,762299062736.35,755197457229.567,1.58301467403629,2.675,51712619.0,1871357950465.76,1844800934391.54,29587631.0,7101605506.782959,35674.095995631935,-1.4395599860740051,82.25800907166301,1.0081900791173672,57.21549511928606
2024,12862500000.0,0.388346261508366,2.32174328643542,4.72666666666667,831889172091.318,755486201521.958,2.00361101838986,2.784,51751065.0,1902456770881.09,1875388209406.8,29835657.0,76402970569.35999,36238.63990831493,-1.4433577719277673,84.64249511920389,0.6858579965194784,57.652257011522366
